"campaignid","sample","latitude","longitude","depth","depth.multibeam","slope","aspect","roughness","tpi","flowdir","detrended"
"2020-10_south-west_BOSS","195",-34.0924,114.8664,44.4,43.8799438476562,0.0140008898451924,2.13632297515869,0.140899941325188,-0.0117027387022972,1,-1.23185074329376
"2020-10_south-west_BOSS","199",-34.0937,114.8589,42.7,44.3770866394043,0.00390511215664446,3.82619547843933,0.119710773229599,0.0482925288379192,16,-1.49050521850586
"2020-10_south-west_BOSS","16",-34.0862,114.8614,41.4,43.6505317687988,0.00562915857881308,1.75496971607208,0.125424206256866,-0.03463039919734,64,-0.904768943786621
"2020-10_south-west_BOSS","17",-34.0737,114.8689,41,42.247501373291,0.0153290359303355,5.05386066436768,0.209882393479347,-0.0285277236253023,32,0.281683176755905
"2020-10_south-west_BOSS","34",-34.0637,114.8764,41.4,41.8122253417969,0.0197577122598886,1.89085876941681,0.260031372308731,0.127104192972183,1,0.842844247817993
"2020-10_south-west_BOSS","15",-34.0612,114.8714,41.6,41.6451606750488,0.00465090619400144,2.44970417022705,0.133556827902794,-0.00625040708109736,2,0.699703812599182
"2020-10_south-west_BOSS","223",-34.0612,114.8664,44.2,41.6439666748047,0.0150912487879395,3.20387482643127,0.199501112103462,0.0120581584051251,16,0.576163589954376
"2020-10_south-west_BOSS","225",-34.0712,114.8464,45.2,44.4651298522949,0.0267889276146889,0.589247524738312,0.286041259765625,0.05095249786973,1,0.0696689262986183
"2020-10_south-west_BOSS","222",-34.0712,114.8339,46.9,46.6884994506836,0.00636529829353094,5.32500982284546,0.084151528775692,-0.00302430940791965,16,1.08677911758423
"2020-10_south-west_BOSS","C03.1",-34.0662,114.8314,42.4,47.0988960266113,0.0149581488221884,1.17034268379211,0.138666823506355,0.00408452097326517,1,0.749053061008453
"2020-10_south-west_BOSS","C03.2",-34.0664,114.8398,43.4,45.0200500488281,0.172267749905586,2.79654765129089,1.53221595287323,0.0027279753703624,1,0.636890053749084
"2020-10_south-west_BOSS","226",-34.0664,114.8398,44,45.0200500488281,0.172267749905586,2.79654765129089,1.53221595287323,0.0027279753703624,1,0.636890053749084
"2020-10_south-west_BOSS","224",-34.0637,114.8439,44.9,45.0395240783691,0.00807511061429977,5.21813488006592,0.173603385686874,0.044159509241581,16,-0.581985473632812
"2020-10_south-west_BOSS","220",-34.0612,114.8389,43.9,45.5825233459473,0.00213382299989462,5.26167011260986,0.0308763068169355,0.000571010168641806,16,-0.270251452922821
"2020-10_south-west_BOSS","353",-34.0562,114.8439,45,45.2445335388184,0.00368701037950814,5.43181753158569,0.0561291500926018,-0.0160788297653198,64,-1.39459085464478
"2020-10_south-west_BOSS","201",-34.0544,114.8391,46.3,45.8545036315918,0.0106089729815722,3.50810408592224,0.13726170361042,-0.046461645513773,8,-1.21030163764954
"2020-10_south-west_BOSS","72",-34.0562,114.8339,43.3,46.3686332702637,0.00168202619533986,5.37563276290894,0.0420740395784378,-0.00192121008876711,64,-0.392403036355972
"2020-10_south-west_BOSS","75",-34.0362,114.8464,42.6,44.8657379150391,0.00887977797538042,4.12541484832764,0.147303059697151,0.0013964488171041,16,-1.021235704422
"2020-10_south-west_BOSS","74",-34.0337,114.8539,43.2,43.3397064208984,0.0105760274454951,3.87344694137573,0.343008130788803,-0.127494648098946,4,-0.124360449612141
"2020-10_south-west_BOSS","73",-34.0287,114.8514,42.2,43.595817565918,0.0219686683267355,3.06990790367126,0.262021005153656,0.0844578444957733,1,0.333615303039551
"2020-10_south-west_BOSS","264",-34.0287,114.8589,42.4,42.7159385681152,0.0148233557119966,4.68858861923218,0.167455792427063,-0.0287145748734474,16,0.382077604532242
"2020-10_south-west_BOSS","66",-34.0187,114.8739,42.5,43.5122833251953,0.0155911520123482,4.78934240341187,0.177388116717339,0.0103508364409208,16,-0.975126564502716
"2020-10_south-west_BOSS","339",-34.0162,114.8814,42.1,44.0416717529297,0.0127652231603861,2.75924682617188,0.127898156642914,0.0106864366680384,1,-1.34072351455688
"2020-10_south-west_BOSS","262",-34.0146,114.8785,42.1,42.7960815429688,0.0307733397930861,1.76760852336884,0.714179635047913,0.17601490020752,1,-0.139076858758926
"2020-10_south-west_BOSS","333",-34.1112,114.7289,125,127.889373779297,0.00794493034482002,3.15254187583923,0.163164705038071,-0.0112881008535624,4,1.17170214653015
"2020-10_south-west_BOSS","307",-34.113,114.7251,119,129.646667480469,0.0250718370079994,1.80177927017212,0.266453981399536,-0.0631539449095726,1,1.8761899471283
"2020-10_south-west_BOSS","297",-34.1337,114.7664,115,107.117645263672,0.0300544649362564,4.5954442024231,0.259910255670547,-0.00518224248662591,16,-4.77086210250854
"2020-10_south-west_BOSS","295",-34.1062,114.7489,112,116.381767272949,0.00792513974010944,4.51474285125732,0.114733643829823,0.0498071871697903,16,-0.224800571799278
"2020-10_south-west_BOSS","331",-34.1037,114.7539,111,111.782264709473,0.0185079257935286,4.27529525756836,0.189979895949364,0.0130169643089175,16,-1.06898176670074
"2020-10_south-west_BOSS","313",-34.0984,114.7501,105,113.921836853027,0.0144724156707525,4.70077514648438,0.152938172221184,-0.0647526979446411,16,-1.54652154445648
"2020-10_south-west_BOSS","117",-34.0648,114.7266,112,119.745513916016,0.00911418348550797,2.679856300354,0.116327427327633,0.00499910628423095,1,3.48491430282593
"2020-10_south-west_BOSS","113",-34.0637,114.7389,111,113.879768371582,0.0104874419048429,4.59193706512451,0.147990956902504,-0.0516542494297028,16,-2.30789971351624
"2020-10_south-west_BOSS","115",-34.0587,114.7389,111,112.577453613281,0.0148628521710634,4.61365175247192,0.139174088835716,-0.0156077891588211,16,-2.28028225898743
"2020-10_south-west_BOSS","4",-34.0537,114.7364,60,113.647598266602,0.00352538679726422,4.61911392211914,0.0658587738871574,0.00445878505706787,8,-1.88998079299927
"2020-10_south-west_BOSS","5",-34.0912,114.7814,66,66.2342834472656,0.0122135020792484,4.80056953430176,0.1547671854496,-0.0300292428582907,16,1.92509210109711
"2020-10_south-west_BOSS","1",-34.0887,114.7764,62.6,67.4480743408203,0.0822347924113274,5.18703079223633,0.793366432189941,0.196734622120857,16,6.29158449172974
"2020-10_south-west_BOSS","3",-34.0762,114.7839,61.4,63.8725357055664,0.00649965042248368,3.3373908996582,0.135971859097481,-0.0622106194496155,4,-1.80305457115173
"2020-10_south-west_BOSS","335",-34.0669,114.794,54.9,55.6605377197266,0.0153454253450036,1.55780327320099,0.158319085836411,0.021224606782198,1,-0.332771360874176
"2020-10_south-west_BOSS","206",-34.0637,114.7914,58.2,59.3092651367188,0.0661261379718781,4.7314829826355,0.576105654239655,-0.0101750986650586,16,-3.13646245002747
"2020-10_south-west_BOSS","204",-34.0662,114.7864,60.6,61.8436546325684,0.0215407479554415,4.555335521698,0.199199438095093,0.0386498421430588,16,-2.90027809143066
"2020-10_south-west_BOSS","207",-34.0612,114.7864,60.2,61.4721565246582,0.00521143013611436,0.864576697349548,0.0676104500889778,0.00289226649329066,1,-3.04897356033325
"2020-10_south-west_BOSS","312",-34.05868897,114.7788721,65.2,62.5155296325684,0.0388182066380978,0.122407585382462,0.34496146440506,-0.0110633885487914,1,0.607216000556946
"2020-10_south-west_BOSS","334",-34.0616,114.7754,63,64.1870956420898,0.0145247764885426,5.88338232040405,0.160189896821976,0.0150041598826647,16,2.70773124694824
"2020-10_south-west_BOSS","310",-34.0587,114.7739,64.1,66.3684158325195,0.0200515184551477,4.05696392059326,0.23883655667305,0.0157017596065998,16,1.17856454849243
"2020-10_south-west_BOSS","311",-34.0562,114.7689,67.2,68.142951965332,0.05435436591506,4.29347658157349,0.546657025814056,0.0095237772911787,16,3.83554482460022
"2020-10_south-west_BOSS","327",-34.0295,114.7624,64.9,68.2405319213867,0.0250201188027859,3.31932592391968,0.416246145963669,-0.0651155561208725,1,1.6946005821228
"2020-10_south-west_BOSS","267",-34.0262,114.7639,62.7,64.6006164550781,0.00548606412485242,3.8777642250061,0.0770881399512291,-0.0370682403445244,16,3.20294165611267
"2020-10_south-west_BOSS","365",-34.0237,114.7539,72,74.8395690917969,0.0474336817860603,3.30941653251648,0.404383927583694,-0.0667383819818497,8,3.31058359146118
"2020-10_south-west_BOSS","266",-34.0212,114.7589,67.3,68.8376846313477,0.00843902211636305,5.31341981887817,0.11943630874157,0.0068545751273632,16,3.29891657829285
"2020-10_south-west_BOSS","J11",-34.1178,114.9231,39.7,46.4190444946289,0.0525568872690201,0.217524945735931,0.48321744799614,0.0153302159160376,1,-1.11823189258575
"2020-10_south-west_BOSS","J12",-34.1323,114.9285,44.7,40.3992538452148,0.0848432332277298,3.7708101272583,0.889054000377655,0.0661816447973251,16,3.35550427436829
"2020-10_south-west_BOSS","J9",-34.1195,114.9161,44.1,44.9173965454102,0.00993421580642462,1.05293655395508,0.146183729171753,-0.0122218951582909,1,-0.358980894088745
"2020-10_south-west_BOSS","J10",-34.1173,114.9187,38.7,46.7538108825684,0.0487957112491131,0.150676101446152,0.469383209943771,-0.0725003480911255,128,-1.69456040859222
"2020-10_south-west_BOSS","J1",-34.1286,114.9309,44.3,47.0647621154785,0.104999870061874,4.93464994430542,1.0213440656662,0.0777991563081741,16,-2.78897786140442
"2020-10_south-west_BOSS","J2",-34.1253,114.9288,44.4,45.2073097229004,0.0645049288868904,0.328908324241638,0.691279768943787,0.10324751585722,1,-0.589608669281006
"2020-10_south-west_BOSS","J3",-34.1269,114.9259,44.4,40.6019744873047,0.100670382380486,5.17427062988281,1.08871972560883,-0.0266077499836683,16,3.66075253486633
"2020-10_south-west_BOSS","J4",-34.1226,114.9203,42.9,45.4812812805176,0.00849153846502304,2.1023383140564,0.0913572907447815,-0.0105575630441308,1,-1.02696168422699
"2020-10_south-west_BOSS","J8",-34.1294,114.9118,43.4,42.0721778869629,0.138566642999649,2.74607110023499,1.25312268733978,-0.299914956092834,1,0.960905015468597
"2020-10_south-west_BOSS","J6",-34.1328,114.9124,37.1,44.1649169921875,0.00171246926765889,0.985820531845093,0.034770805388689,0.0162950418889523,1,-1.37523758411407
"2020-10_south-west_BOSS","J5",-34.1315,114.9158,42.7,44.2202644348145,0.00576404621824622,4.98318767547607,0.0587473772466183,-0.000517321401275694,16,-1.1451632976532
"2020-10_south-west_BOSS","J7",-34.1348,114.9102,43.3,44.4098320007324,0.00172615004703403,3.02937507629395,0.0280351229012012,0.00331075047142804,16,-1.81913673877716
"2020-10_south-west_BOSS","J17",-34.1321,114.9208,40.6,41.122200012207,0.122936837375164,3.375412940979,1.16971135139465,0.0740970224142075,16,2.22208833694458
"2020-10_south-west_BOSS","J14",-34.1284,114.9255,41.7,37.4969253540039,0.157916516065598,0.612882435321808,1.44096076488495,-0.118174813687801,1,6.55855464935303
"2020-10_south-west_BOSS","J16",-34.1262,114.9065,41.2,43.3259353637695,0.0815886855125427,2.10647821426392,1.02887606620789,0.088636226952076,1,-0.227122813463211
"2020-10_south-west_BOSS","J15",-34.125,114.9103,40.8,43.7839584350586,0.120717614889145,3.27855157852173,1.44986534118652,0.121169224381447,1,-0.36316442489624
"2020-10_south-west_BOSS","J13",-34.1285,114.9305,42.3,46.3746871948242,0.0873596295714378,1.51766443252563,0.768189787864685,0.199016407132149,1,-2.09915995597839
"2020-10_south-west_BOSS","J18",-34.1287,114.9241,41.4,36.1709747314453,0.00890512298792601,2.48416709899902,0.164094820618629,0.0339772962033749,1,7.75934982299805
"2020-10_south-west_BOSS","J24",-34.1187,114.8264,42.4,50.2270622253418,0.00210483511909842,4.91427612304688,0.0581425465643406,0.0238457191735506,16,-0.422877788543701
"2020-10_south-west_BOSS","J26",-34.1209,114.8289,42.6,49.8594207763672,0.0762365907430649,1.42335116863251,0.69279408454895,-0.0705940723419189,1,-0.330067038536072
"2020-10_south-west_BOSS","J25",-34.1168,114.8284,43,49.5945129394531,0.00710339983925223,2.10753154754639,0.0941263735294342,-0.0181119553744793,2,-0.296136885881424
"2020-10_south-west_BOSS","J32",-34.1301,114.8611,42.9,44.1833419799805,0.00611965730786324,4.7882661819458,0.175792276859283,0.0627530887722969,16,0.646499633789062
"2020-10_south-west_BOSS","J30",-34.1121,114.8595,42.5,44.3723831176758,0.0282484386116266,0.128886193037033,0.281398147344589,0.0453787259757519,1,-1.04350805282593
"2020-10_south-west_BOSS","J28",-34.1129,114.8521,42.9,44.7574272155762,0.0217363554984331,5.90057563781738,0.265046089887619,0.00618010200560093,16,-0.470242738723755
"2020-10_south-west_BOSS","J29",-34.1111,114.8556,43.8,44.6518745422363,0.0178100075572729,4.09564161300659,0.198941424489021,0.0412883087992668,16,-0.988657772541046
"2020-10_south-west_BOSS","J31",-34.116,114.8607,43.4,44.6268539428711,0.045224841684103,5.93898296356201,0.497400850057602,-0.165852427482605,64,-1.11093938350677
"2020-10_south-west_BOSS","J27",-34.1218,114.8329,43.5,48.0447235107422,0.00197555427439511,2.92782545089722,0.106669045984745,0.0232743918895721,1,0.80482006072998
"2020-10_south-west_BOSS","J19",-34.1225,114.9278,45.9,46.4303398132324,0.00543179595842957,1.34913957118988,0.0787897929549217,0.0326360501348972,1,-1.49359440803528
"2020-10_south-west_BOSS","J21",-34.1282,114.8174,48.2,52.8043556213379,0.0103221740573645,4.17086935043335,0.118288308382034,-0.00983310583978891,16,0.39445436000824
"2020-10_south-west_BOSS","J22",-34.1263,114.8196,49.6,52.702449798584,0.00432369019836187,3.63968086242676,0.0687627419829369,0.025887381285429,1,-0.486758947372437
"2020-10_south-west_BOSS","J34",-34.1313,114.8661,49.6,44.3425979614258,0.00419006729498506,0.66722559928894,0.0510973520576954,0.00676268339157104,1,0.0104186004027724
"2020-10_south-west_BOSS","J36",-34.1305,114.8783,49.3,42.4077186584473,0.0319062918424606,4.30189085006714,0.488882422447205,0.111988179385662,16,0.855359792709351
"2020-10_south-west_BOSS","J35",-34.1348,114.8693,52,43.8737983703613,0.0255668926984072,5.78884077072144,0.31948646903038,-0.0283440183848143,64,0.42930880188942
"2020-10_south-west_BOSS","J33",-34.1331,114.8627,51.3,44.1182670593262,0.00657510943710804,3.69488143920898,0.126737639307976,0.0207576416432858,8,0.820693552494049
"2020-10_south-west_BOSS","J38",-34.1279,114.8839,51,42.6449699401855,0.00794686749577522,0.444387793540955,0.0891804099082947,-0.00636105053126812,128,0.310462862253189
"2020-10_south-west_BOSS","J37",-34.1264,114.8789,49.3,43.0044822692871,0.00349199562333524,0.248115256428719,0.121675938367844,0.0137993525713682,1,0.132129594683647
"2020-10_south-west_BOSS","J20",-34.1302,114.8202,48,52.758903503418,0.0175696089863777,3.64079284667969,0.230246245861053,-0.0332282520830631,16,0.105923600494862
"2020-10_south-west_BOSS","122",-34.1162,114.8264,49.4,50.5349578857422,0.0180911738425493,4.37364292144775,0.161464169621468,-0.0328973904252052,16,-0.903201282024384
"2020-10_south-west_BOSS","125",-34.1087,114.8264,48.3,50.4277305603027,0.00144854793325067,4.76830339431763,0.0800388902425766,-0.0011867790017277,4,-0.962883353233337
"2020-10_south-west_BOSS","123",-34.1062,114.8189,49.1,50.865406036377,0.0177965592592955,0.349828451871872,0.221834078431129,0.0436792932450771,1,-0.129465341567993
"2020-10_south-west_BOSS","126",-34.1137,114.8189,48.8,50.1683120727539,0.0225089974701405,4.42722368240356,0.211867168545723,0.0079709580168128,16,0.666618049144745
"2020-10_south-west_BOSS","293",-34.0887,114.7589,95.2,97.6352996826172,0.0075047998689115,4.69308757781982,0.312326043844223,-0.104780040681362,32,0.634793519973755
"2020-10_south-west_BOSS","330",-34.0883,114.7545,116,104.475830078125,0.0308287795633078,3.90981388092041,0.334849119186401,-0.0128930862993002,16,-1.0078661441803
"2020-10_south-west_BOSS","C04",-34.0876,114.7493,110,111.763710021973,0.0241058319807053,4.9934229850769,0.2871453166008,0.0246829185634851,16,-3.04546618461609
"2020-10_south-west_BOSS","291",-34.0837,114.7489,108,110.997222900391,0.0240474995225668,3.85681557655334,0.270616084337234,0.0273215752094984,16,-3.41032791137695
"2020-10_south-west_BOSS","294",-34.0837,114.7539,102,103.264862060547,0.0174183901399374,3.13384890556335,0.174075096845627,-0.0409156158566475,4,-1.17036092281342
"2021-03_West-Coast_BOSS","148",-34.0518,114.925,46.6,48.6064300537109,0.0225354172289371,6.04973459243774,0.314443022012711,0.179710164666176,16,-0.586004734039307
"2021-03_West-Coast_BOSS","2",-34.0604,114.924,47.3,48.9218826293945,0.0423611886799335,4.13919925689697,0.477385550737381,-0.0353736877441406,16,-2.26083040237427
"2021-03_West-Coast_BOSS","99",-34.0555,114.916,47.2,49.0374946594238,0.00439033750444651,0.968702375888824,0.073315791785717,-0.0299423150718212,128,-1.69195652008057
"2021-03_West-Coast_BOSS","127",-34.0545,114.91,44,46.2981109619141,0.0298471562564373,0.203874811530113,0.500425159931183,0.0675293132662773,1,0.653820157051086
"2021-03_West-Coast_BOSS","43",-34.0521,114.909,45.5,46.2688598632812,0.0419099517166615,0.499979734420776,0.537062406539917,0.129193857312202,1,0.880612015724182
"2021-03_West-Coast_BOSS","110",-34.0505,114.907,45,46.4092903137207,0.0683312341570854,1.20989167690277,0.827652871608734,-0.0958281382918358,1,0.633598029613495
"2021-03_West-Coast_BOSS","139",-34.0616,114.898,44,44.5480537414551,0.00767748896032572,2.88439154624939,0.0815132334828377,-0.00963347591459751,1,0.218727290630341
"2021-03_West-Coast_BOSS","133",-34.075,114.911,44,46.0350151062012,0.0109854694455862,1.15674877166748,0.131347507238388,-0.0473098009824753,64,-0.823309123516083
"2021-03_West-Coast_BOSS","52",-34.0826,114.915,46.1,46.4090385437012,0.0738256350159645,0.102230943739414,0.684227764606476,0.127872779965401,1,-0.91576474905014
"2021-03_West-Coast_BOSS","91",-34.0807,114.928,44.8,46.4495086669922,0.0234822444617748,4.18757343292236,0.338193148374557,-0.0431726761162281,16,-1.02103400230408
"2021-03_West-Coast_BOSS","47",-34.0832,114.926,45.1,46.2821273803711,0.0426972955465317,4.94440841674805,0.484084874391556,-0.0880685597658157,16,-0.69193422794342
"2021-03_West-Coast_BOSS","16",-34.0848,114.924,44.1,45.1357765197754,0.00369374360889196,4.86680030822754,0.162455469369888,0.0215955972671509,1,0.563821136951447
"2021-03_West-Coast_BOSS","38",-34.0904,114.917,45.4,46.6516609191895,0.0587911903858185,1.05897212028503,0.722575306892395,0.0982353314757347,1,-0.712427616119385
"2021-03_West-Coast_BOSS","71",-34.0923,114.908,43.5,44.6132545471191,0.0219277702271938,1.77831315994263,0.227902889251709,0.0107324868440628,1,1.00930607318878
"2021-03_West-Coast_BOSS","14",-34.0979,114.913,43.6,44.9098358154297,0.0137554341927171,2.04733371734619,0.177218586206436,-0.0658698007464409,1,1.09927141666412
"2021-03_West-Coast_BOSS","150",-34.1,114.917,44.6,45.8956680297852,0.0127182835713029,1.85571944713593,0.289979368448257,0.0360825285315514,1,0.326594054698944
"2021-03_West-Coast_BOSS","92",-34.101,114.918,44.3,47.0936508178711,0.171128436923027,1.64604890346527,1.45343971252441,-0.089261032640934,1,-0.828782618045807
"2021-03_West-Coast_BOSS","28",-34.0995,114.923,47,46.903491973877,0.0354936569929123,2.45535898208618,0.404839485883713,0.0356818661093712,1,-0.477154403924942
"2021-03_West-Coast_BOSS","124",-34.1003,114.929,45,45.7994079589844,0.0118457293137908,3.26066780090332,0.170478984713554,-0.0611724592745304,16,0.664207518100739
"2021-03_West-Coast_BOSS","53",-34.1047,114.92,45.4,46.0529098510742,0.0200216714292765,0.976644396781921,0.232979372143745,0.107336312532425,1,0.225695699453354
"2021-03_West-Coast_BOSS","6",-34.1073,114.918,44.4,45.8915977478027,0.0176032241433859,5.3049635887146,0.178241401910782,-0.0566105172038078,16,0.150844290852547
"2021-03_West-Coast_BOSS","149",-34.1135,114.931,45.1,46.3345680236816,0.0315257087349892,4.70608997344971,0.312505543231964,0.053562305867672,16,-0.317042231559753
"2021-03_West-Coast_BOSS","32",-34.1125,114.921,45.1,46.1661682128906,0.00379090057685971,3.07194018363953,0.0507186651229858,0.00564273959025741,2,-0.376615077257156
"2021-03_West-Coast_BOSS","116",-34.1138,114.919,45.1,45.0311698913574,0.0232140459120274,1.70585000514984,0.219976037740707,0.0609653443098068,1,0.48503702878952
"2021-03_West-Coast_BOSS","69",-34.1187,114.911,43.7,44.7206344604492,0.0199497248977423,5.97480010986328,0.326399862766266,0.0886847674846649,1,-0.440635293722153
"2021-03_West-Coast_BOSS","138",-34.119,114.912,41.8,45.4997367858887,0.00957387406378984,4.37438058853149,0.14840267598629,-0.0066223363392055,16,-1.18609476089478
"2021-03_West-Coast_BOSS","76",-34.1217,114.916,43.3,44.6552047729492,0.00630598003044724,2.11509323120117,0.13215759396553,-0.0183501839637756,2,-0.411493867635727
"2021-03_West-Coast_BOSS","144",-34.1221,114.92,43.2,45.2322044372559,0.0786888226866722,0.791846394538879,0.67667955160141,-0.00190585036762059,1,-0.731265962123871
"2021-03_West-Coast_BOSS","5",-34.125,114.93,45.2,45.1056900024414,0.0544954501092434,1.55559360980988,0.657055974006653,0.176118656992912,1,-0.405630320310593
"2021-03_West-Coast_BOSS","107",-34.1347,114.94,44.4,44.6224670410156,0.0237435735762119,0.903162181377411,0.223300948739052,0.0236080884933472,1,-1.03724205493927
"2021-03_West-Coast_BOSS","37",-34.1303,114.931,46.5,47.9074516296387,0.0328951776027679,2.17163610458374,0.487685322761536,-0.0732079669833183,1,-3.83276629447937
"2021-03_West-Coast_BOSS","102",-34.1305,114.926,35.3,36.239387512207,0.0380495823919773,4.24182033538818,0.424057722091675,0.00185699702706188,16,7.59314012527466
"2021-03_West-Coast_BOSS","57",-34.1341,114.924,44.4,41.6764259338379,0.148503169417381,1.24232363700867,1.51079392433167,0.15855361521244,1,1.67413008213043
"2021-03_West-Coast_BOSS","24",-34.1347,114.923,39.9,41.5058670043945,0.0973735079169273,4.07919502258301,0.986918747425079,0.0292286537587643,16,1.7387707233429
"2021-03_West-Coast_BOSS","70",-34.1321,114.922,38.7,41.1866149902344,0.121241569519043,3.94098305702209,1.07540714740753,0.145177274942398,16,2.23577451705933
"2021-03_West-Coast_BOSS","62",-34.1281,114.919,40.4,41.5070304870605,0.0505945309996605,2.44632363319397,0.5339674949646,-0.068572148680687,1,2.13541769981384
"2021-03_West-Coast_BOSS","104",-34.1255,114.918,41.8,44.1493453979492,0.0567115359008312,0.0986041575670242,0.522055387496948,-0.1032739803195,64,-0.263014495372772
"2021-03_West-Coast_BOSS","30",-34.1256,114.915,41.7,42.4784317016602,0.0175856929272413,0.909786343574524,0.229466751217842,0.0609155222773552,1,1.17122650146484
"2021-03_West-Coast_BOSS","95",-34.1229,114.91,41.2,41.7961921691895,0.162108078598976,0.130092158913612,1.41590261459351,0.273583680391312,1,1.86216330528259
"2021-03_West-Coast_BOSS","106",-34.1313,114.875,43.9,42.8744163513184,0.0766380801796913,3.44277739524841,0.686776340007782,-0.0302339680492878,16,0.65049546957016
"2021-03_West-Coast_BOSS","39",-34.1301,114.877,42.3,42.8600845336914,0.0234726779162884,3.88710570335388,0.32479402422905,0.210998043417931,16,0.47163137793541
"2021-03_West-Coast_BOSS","140",-34.1163,114.882,42.4,42.6109580993652,0.0199597366154194,0.812698185443878,0.202792212367058,-0.00608530314639211,1,0.61208975315094
"2021-03_West-Coast_BOSS","10",-34.1084,114.886,41.5,43.1094017028809,0.0069690216332674,6.21915245056152,0.0799976289272308,0.00619258033111691,1,0.628981709480286
"2021-03_West-Coast_BOSS","147",-34.0908,114.895,43.3,43.7651519775391,0.0123411249369383,4.32491111755371,0.17057229578495,-0.00779732083901763,16,0.963349282741547
"2021-03_West-Coast_BOSS","23",-34.0829,114.899,43.2,44.199878692627,0.00570867862552404,4.97521448135376,0.106609359383583,0.000666619162075222,16,0.570074677467346
"2021-03_West-Coast_BOSS","Old Point",-34.050194,114.869122,42.3,42.2538299560547,0.000934220443014055,3.55721402168274,0.035136628895998,-0.0152075309306383,2,-0.121377475559711
"2021-03_West-Coast_BOSS","41",-34.0596,114.877,41.4,42.4872093200684,0.0113682188093662,4.10443305969238,0.166347146034241,-0.002159777097404,16,0.145336076617241
"2021-03_West-Coast_BOSS","33",-34.0742,114.871,46.7,42.1612586975098,0.0128613654524088,2.1961681842804,0.190799996256828,-0.0365054793655872,1,0.43682125210762
"2021-03_West-Coast_BOSS","86",-34.0774,114.865,41.2,42.971923828125,0.0124492030590773,5.09456968307495,0.154676616191864,0.00459066405892372,16,-0.399560332298279
"2021-03_West-Coast_BOSS","56",-34.0782,114.873,41.6,42.2210388183594,0.00672138575464487,5.6743426322937,0.230741828680038,-0.140047147870064,32,0.534997165203094
"2021-03_West-Coast_BOSS","65",-34.0813,114.884,41.6,42.6401405334473,0.0168535001575947,1.73029339313507,0.265460819005966,0.106059208512306,1,0.961841762065887
"2021-03_West-Coast_BOSS","137",-34.0854,114.877,42.1,42.8940734863281,0.0232314728200436,2.58745932579041,0.280677407979965,0.0403385646641254,1,0.239387348294258
"2021-03_West-Coast_BOSS","48",-34.0891,114.882,42.1,43.4557189941406,0.00759942689910531,5.7483868598938,0.217188835144043,-0.00526133133098483,16,0.15727224946022
"2021-03_West-Coast_BOSS","67",-34.0899,114.873,42.5,43.6187744140625,0.0241149235516787,5.54020595550537,0.220280051231384,-0.0115785887464881,16,-0.716108977794647
"2021-03_West-Coast_BOSS","126",-34.0912,114.87,43.1,43.6654510498047,0.00769385788589716,2.57424378395081,0.207945555448532,0.0576561018824577,1,-0.917499721050262
"2021-03_West-Coast_BOSS","44",-34.0931,114.858,43.8,44.1591339111328,0.0113258063793182,4.8598051071167,0.131061017513275,0.0300254803150892,16,-1.19203472137451
"2021-03_West-Coast_BOSS","35",-34.0959,114.852,43.5,44.6132164001465,0.0160099659115076,3.7785222530365,0.214744701981544,0.0578750520944595,16,-0.840876936912537
"2021-03_West-Coast_BOSS","100",-34.0961,114.847,43.4,45.7032737731934,0.0145493848249316,2.53908157348633,0.233884885907173,-0.123895771801472,2,-0.90490335226059
"2021-03_West-Coast_BOSS","7",-34.0995,114.853,44.2,44.7831192016602,0.0182969775050879,1.61088049411774,0.198661684989929,0.0110609345138073,1,-1.17198383808136
"2021-03_West-Coast_BOSS","108",-34.1001,114.85,44.1,44.9833297729492,0.0223312620073557,3.20591235160828,0.284756898880005,0.0678977593779564,16,-0.838006496429443
"2021-03_West-Coast_BOSS","26",-34.1003,114.844,44.2,45.9962959289551,0.0126890419051051,3.01947355270386,0.139548659324646,-0.00387695408426225,4,-0.512727975845337
"2021-03_West-Coast_BOSS","125",-34.104,114.847,45.8,45.5527458190918,0.0070174066349864,4.92778444290161,0.162325471639633,-0.0338148511946201,16,-0.739721536636353
"2021-03_West-Coast_BOSS","98",-34.1139,114.856,43.5,44.5221099853516,0.0391681008040905,4.21975803375244,0.397436827421188,0.104097053408623,16,-0.701451778411865
"2021-03_West-Coast_BOSS","1",-34.1318,114.853,44.1,45.4906044006348,0.014008866623044,5.06351280212402,0.190255030989647,0.0108233829960227,16,0.762604117393494
"2021-03_West-Coast_BOSS","83",-34.1341,114.838,47.9,48.2241096496582,0.0170307625085115,6.10719871520996,0.216122210025787,0.0294486284255981,16,1.29139757156372
"2021-03_West-Coast_BOSS","88",-34.1351,114.827,50.3,51.2934417724609,0.0096488893032074,0.195122718811035,0.139010146260262,-0.0392822623252869,64,0.906684279441833
"2021-03_West-Coast_BOSS","36",-34.1317,114.822,50.7,52.4571151733398,0.0019758699927479,3.1153666973114,0.0743181928992271,-0.0259541179984808,1,0.263538062572479
"2021-03_West-Coast_BOSS","130",-34.1213,114.83,48.1,49.7320747375488,0.0263314042240381,4.89954423904419,0.30644965171814,-0.0367720983922482,16,-0.370667666196823
"2021-03_West-Coast_BOSS","46",-34.119,114.831,48.1,48.6684494018555,0.00888888631016016,2.73065447807312,0.0948135480284691,0.0158809535205364,1,0.292823374271393
